2019-08-14,00078,9,42102001,0,0,0,078BDT9421020010000000   ,BDT,0,1318000
2019-08-14,00079,9,42102001,0,0,0,079BDT9421020010000000   ,BDT,0,1368000
2019-08-14,00003,9,42102002,0,0,0,003BDT9421020020000000   ,BDT,0,1212400
2019-08-14,00087,9,42102001,0,0,0,087BDT9421020010000000   ,BDT,0,2751000
2019-08-14,00038,9,42101001,0,0,0,038BDT9421010010000000   ,BDT,0,7447652
2019-08-14,00052,9,42101001,0,0,0,052BDT9421010010000000   ,BDT,0,3762920
2019-08-14,00054,9,42101001,0,0,0,054BDT9421010010000000   ,BDT,0,4063400
2019-08-14,00096,9,42101001,0,0,0,096BDT9421010010000000   ,BDT,0,2700440
2019-08-14,00003,9,52101001,0,0,0,003BDT9521010010000000   ,BDT,406323985.2,0
2019-08-14,00044,9,52101001,0,0,0,044BDT9521010010000000   ,BDT,14252880,0
2019-08-14,00026,9,42308001,0,0,0,026BDT9423080010000000   ,BDT,0,127124
2019-08-14,00062,9,42308002,0,0,0,062BDT9423080020000000   ,BDT,0,46358
2019-08-14,00509,9,42308002,0,0,0,509BDT9423080020000000   ,BDT,0,94982
2019-08-14,00048,9,42304005,0,0,0,048BDT9423040050000000   ,BDT,0,369446
2019-08-14,00109,9,42304005,0,0,0,109BDT9423040050000000   ,BDT,0,369446
2019-08-14,00083,9,42304005,0,0,0,083BDT9423040050000000   ,BDT,0,330554
2019-08-14,00507,9,42303001,0,0,0,507BDT9423030010000000   ,BDT,0,400
2019-08-14,00023,9,42103001,0,0,0,023BDT9421030010000000   ,BDT,0,1723300
2019-08-14,00029,9,42103001,0,0,0,029BDT9421030010000000   ,BDT,0,1058000
2019-08-14,00043,9,42103001,0,0,0,043BDT9421030010000000   ,BDT,0,2593100
2019-08-14,00087,9,42103001,0,0,0,087BDT9421030010000000   ,BDT,0,2373200
2019-08-14,00111,9,42103001,0,0,0,111BDT9421030010000000   ,BDT,0,2426200
2019-08-14,00115,9,42103001,0,0,0,115BDT9421030010000000   ,BDT,0,3456200
2019-08-14,00011,9,42102014,0,0,0,011BDT9421020140000000   ,BDT,0,674400
2019-08-14,00092,9,42102014,0,0,0,092BDT9421020140000000   ,BDT,0,202600
2019-08-14,00104,9,42203008,0,0,0,104BDT9422030080000000   ,BDT,0,131154
2019-08-14,00505,9,42203008,0,0,0,505BDT9422030080000000   ,BDT,0,137112
2019-08-14,00001,9,42105001,0,0,0,001BDT9421050010000000   ,BDT,0,32620234
2019-08-14,00517,9,42105001,0,0,0,517BDT9421050010000000   ,BDT,0,294000
2019-08-14,00018,9,42106001,0,0,0,018BDT9421060010000000   ,BDT,0,1265234
2019-08-14,00031,9,42106001,0,0,0,031BDT9421060010000000   ,BDT,0,386766
2019-08-14,00038,9,42106001,0,0,0,038BDT9421060010000000   ,BDT,0,703396
2019-08-14,00039,9,42106001,0,0,0,039BDT9421060010000000   ,BDT,0,568032
2019-08-14,00051,9,42106001,0,0,0,051BDT9421060010000000   ,BDT,0,891118
2019-08-14,00055,9,42106001,0,0,0,055BDT9421060010000000   ,BDT,0,350470
2019-08-14,00057,9,42106001,0,0,0,057BDT9421060010000000   ,BDT,0,832118
2019-08-14,00013,9,42105001,0,0,0,013BDT9421050010000000   ,BDT,0,1085000
2019-08-14,00017,9,42105001,0,0,0,017BDT9421050010000000   ,BDT,0,490000
2019-08-14,00053,9,42105001,0,0,0,053BDT9421050010000000   ,BDT,0,644000
2019-08-14,00020,9,42105001,0,0,0,020BDT9421050010000000   ,BDT,0,427000
