31102019|25052019|10150519|F|900000054|02|003|00006|BDT|006BDT0051003003131000   |000730| INTEREST CREDIT        | |31102019|00000000000021000|00000000000000000|N|00000000|0000010000930234|DEP|          |000000000|     |
31102019|25052019|10150542|F|900000059|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000005316000|00000000000000000|N|00000000|0000010000930252|DEP|          |000000000|     |
31102019|25052019|10150542|F|900000059|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000005316000|00000000000000000|N|00000000|0000010000930252|DEP|          |000000000|     |
31102019|25052019|10150547|F|900000062|01|003|00006|BDT|006BDT0014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000003719000|00000000000000000|N|00000000|0000010000930256|DEP|          |000000000|     |
31102019|25052019|10150547|F|900000062|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000003719000|00000000000000000|N|00000000|0000010000930256|DEP|          |000000000|     |
31102019|25052019|10150549|F|900000064|01|003|00006|BDT|006BDT0014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000018000|00000000000000000|N|00000000|0000010000930257|DEP|          |000000000|     |
31102019|25052019|10150549|F|900000064|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000018000|00000000000000000|N|00000000|0000010000930257|DEP|          |000000000|     |
31102019|25052019|10150553|F|900000067|01|003|00006|BDT|006BDT0014004007575000   |000730| INTEREST CREDIT        | |31102019|00000000000001000|00000000000000000|N|00000000|0000010000930259|DEP|          |000000000|     |
31102019|25052019|10150553|F|900000067|02|003|00006|BDT|006BDT0051003007575000   |000730| INTEREST CREDIT        | |31102019|00000000000001000|00000000000000000|N|00000000|0000010000930259|DEP|          |000000000|     |
31102019|25052019|10150558|F|900000071|01|003|00006|BDT|006BDT0014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000965000|00000000000000000|N|00000000|0000010000930262|DEP|          |000000000|     |
31102019|25052019|10150558|F|900000071|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000965000|00000000000000000|N|00000000|0000010000930262|DEP|          |000000000|     |
31102019|25052019|10150569|F|900000075|01|003|00006|BDT|006BDT0014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000192000|00000000000000000|N|00000000|0000010000930279|DEP|          |000000000|     |
31102019|25052019|10150569|F|900000075|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000192000|00000000000000000|N|00000000|0000010000930279|DEP|          |000000000|     |
31102019|25052019|10150596|F|900000087|01|003|00006|BDT|006BDT1014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000121000|00000000000000000|N|00000000|0000010000930305|DEP|          |000000000|     |
31102019|25052019|10150596|F|900000087|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000121000|00000000000000000|N|00000000|0000010000930305|DEP|          |000000000|     |
31102019|25052019|10150598|F|900000089|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000002166000|00000000000000000|N|00000000|0000010000930308|DEP|          |000000000|     |
31102019|25052019|10150598|F|900000089|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000002166000|00000000000000000|N|00000000|0000010000930308|DEP|          |000000000|     |
31102019|25052019|10150602|F|900000091|01|003|00006|BDT|006BDT3014001103231000   |000730| INTEREST CREDIT        | |31102019|00000000000004000|00000000000000000|N|00000000|0000010000930310|DEP|          |000000000|     |
31102019|25052019|10150602|F|900000091|02|003|00006|BDT|006BDT0051003003231000   |000730| INTEREST CREDIT        | |31102019|00000000000004000|00000000000000000|N|00000000|0000010000930310|DEP|          |000000000|     |
31102019|25052019|10150603|F|900000093|01|003|00006|BDT|006BDT3014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000001465000|00000000000000000|N|00000000|0000010000930311|DEP|          |000000000|     |
31102019|25052019|10150603|F|900000093|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000001465000|00000000000000000|N|00000000|0000010000930311|DEP|          |000000000|     |
31102019|25052019|10150609|F|900000095|01|003|00006|BDT|006BDT3014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000005000|00000000000000000|N|00000000|0000010000930315|DEP|          |000000000|     |
31102019|25052019|10150609|F|900000095|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000005000|00000000000000000|N|00000000|0000010000930315|DEP|          |000000000|     |
31102019|25052019|10150612|F|900000097|01|003|00006|BDT|006BDT3014001102199000   |000730| INTEREST CREDIT        | |31102019|00000000000003000|00000000000000000|N|00000000|0000010000930317|DEP|          |000000000|     |
31102019|25052019|10150612|F|900000097|02|003|00006|BDT|006BDT0051003002199000   |000730| INTEREST CREDIT        | |31102019|00000000000003000|00000000000000000|N|00000000|0000010000930317|DEP|          |000000000|     |
31102019|25052019|10150620|F|900000099|01|003|00006|BDT|006BDT0140001109999000   |000730| INTEREST CREDIT        | |31102019|00000000000026000|00000000000000000|N|00000000|0000010000930322|DEP|          |000000000|     |
